Nest,NestID,Month,Super,Geo,Sample,mg,Ants,Avg,SA,LT50a, LT50d,Reb_Alkanes,Reb_Alkenes,Reb_Malkanes,Reb_TotalCHCs,X1675,X1700,X1760,X1780,X1800,X1880,X1900,X2000,X2100,X2300,X2500,X2600,X2700,X2731,X2754,X2777,X2800,X2900,X2931,X2938,X2954,X2969,X2977,X3000,X3100,X3125,X3149,X3158,X3167,X3175,X3183,X3192,X3200,X3225,X3258,X3283,X3300,X3309,X3327,X3345,X3355,X3373,X3382,X3391,X3400,X3409,X3427,X3455,X3482,X3491,X3492,X3509,X3527,X3545,X3575,X3578,X3591,X3600,X3620,X3650,X3690,X3697,X3727,X3745,X3764,X3773,X3782,X3800,X3822,X3844,X3927,X3945,SumL,SumAke,SumMo,SumDi,SumTri,SumMAlka,SumCHC,wChain,pL,pAke,pMo,pDi,pTri,pMethyl,pAlkaAlke
Lake Hodges,LH,February,small-LH,south,LHF1,1.9,20,0.095,2.26938877,9.420715499,6.707279958,64.87984092,11.8282712,292.3600778,369.0681899,0.400304951,4.69327638,0.732391202,0.993791282,1.076148564,10.65782809,2.244219249,2.598385602,6.449448206,6.269226342,5.813504546,2.45010121,18.21453783,3.096876114,2.162855924,5.066285687,2.353633204,5.969693993,2.499550653,0.770138156,1.272397372,2.678737321,2.241857449,3.230148108,1.346444828,5.755153205,2.766070567,2.945010771,1.144272943,2.354254517,4.432167003,10.18978479,14.56053633,9.489195177,2.963663034,2.088990653,2.17107286,3.043477893,8.755440621,4.276537689,4.058542864,6.598830627,8.600673977,12.62194616,23.33282959,7.89737749,10.92181382,4.116443995,2.605412295,2.280885812,0.146854641,3.226049455,7.304256643,9.539804164,0.332514689,14.9122601,6.582207077,24.51333974,7.635603827,2.776147436,2.489558663,1.072685732,2.720186706,8.025184237,0.233760042,6.089828074,2.044554522,6.691333537,2.579086267,1.494223724,1.061385038,2.345198605,75.36146403,11.8282712,51.51391416,59.08238312,171.2821574,281.8784546,369.0681899,5.232501738,0.204193876,0.032049013,0.13957831,0.160085276,0.464093525,0.763757112,0.236242888
Lake Hodges,LH,February,small-LH,south,LHF2,2.3,20,0.115,2.577656593,11.88261886,8.637487629,64.87984092,11.8282712,292.3600778,369.0681899,0.400304951,4.69327638,0.732391202,0.993791282,1.076148564,10.65782809,2.244219249,2.598385602,6.449448206,6.269226342,5.813504546,2.45010121,18.21453783,3.096876114,2.162855924,5.066285687,2.353633204,5.969693993,2.499550653,0.770138156,1.272397372,2.678737321,2.241857449,3.230148108,1.346444828,5.755153205,2.766070567,2.945010771,1.144272943,2.354254517,4.432167003,10.18978479,14.56053633,9.489195177,2.963663034,2.088990653,2.17107286,3.043477893,8.755440621,4.276537689,4.058542864,6.598830627,8.600673977,12.62194616,23.33282959,7.89737749,10.92181382,4.116443995,2.605412295,2.280885812,0.146854641,3.226049455,7.304256643,9.539804164,0.332514689,14.9122601,6.582207077,24.51333974,7.635603827,2.776147436,2.489558663,1.072685732,2.720186706,8.025184237,0.233760042,6.089828074,2.044554522,6.691333537,2.579086267,1.494223724,1.061385038,2.345198605,75.36146403,11.8282712,51.51391416,59.08238312,171.2821574,281.8784546,369.0681899,5.232501738,0.204193876,0.032049013,0.13957831,0.160085276,0.464093525,0.763757112,0.236242888
Lake Hodges,LH,February,small-LH,south,LHF3,2.2,20,0.11,2.502389763,12.61946085,7.026447861,64.87984092,11.8282712,292.3600778,369.0681899,0.400304951,4.69327638,0.732391202,0.993791282,1.076148564,10.65782809,2.244219249,2.598385602,6.449448206,6.269226342,5.813504546,2.45010121,18.21453783,3.096876114,2.162855924,5.066285687,2.353633204,5.969693993,2.499550653,0.770138156,1.272397372,2.678737321,2.241857449,3.230148108,1.346444828,5.755153205,2.766070567,2.945010771,1.144272943,2.354254517,4.432167003,10.18978479,14.56053633,9.489195177,2.963663034,2.088990653,2.17107286,3.043477893,8.755440621,4.276537689,4.058542864,6.598830627,8.600673977,12.62194616,23.33282959,7.89737749,10.92181382,4.116443995,2.605412295,2.280885812,0.146854641,3.226049455,7.304256643,9.539804164,0.332514689,14.9122601,6.582207077,24.51333974,7.635603827,2.776147436,2.489558663,1.072685732,2.720186706,8.025184237,0.233760042,6.089828074,2.044554522,6.691333537,2.579086267,1.494223724,1.061385038,2.345198605,75.36146403,11.8282712,51.51391416,59.08238312,171.2821574,281.8784546,369.0681899,5.232501738,0.204193876,0.032049013,0.13957831,0.160085276,0.464093525,0.763757112,0.236242888
Lake Hodges,LH,February,small-LH,south,LHF4,2.3,21,0.10952381,2.495162645,6.611517425,7.451719758,64.87984092,11.8282712,292.3600778,369.0681899,0.400304951,4.69327638,0.732391202,0.993791282,1.076148564,10.65782809,2.244219249,2.598385602,6.449448206,6.269226342,5.813504546,2.45010121,18.21453783,3.096876114,2.162855924,5.066285687,2.353633204,5.969693993,2.499550653,0.770138156,1.272397372,2.678737321,2.241857449,3.230148108,1.346444828,5.755153205,2.766070567,2.945010771,1.144272943,2.354254517,4.432167003,10.18978479,14.56053633,9.489195177,2.963663034,2.088990653,2.17107286,3.043477893,8.755440621,4.276537689,4.058542864,6.598830627,8.600673977,12.62194616,23.33282959,7.89737749,10.92181382,4.116443995,2.605412295,2.280885812,0.146854641,3.226049455,7.304256643,9.539804164,0.332514689,14.9122601,6.582207077,24.51333974,7.635603827,2.776147436,2.489558663,1.072685732,2.720186706,8.025184237,0.233760042,6.089828074,2.044554522,6.691333537,2.579086267,1.494223724,1.061385038,2.345198605,75.36146403,11.8282712,51.51391416,59.08238312,171.2821574,281.8784546,369.0681899,5.232501738,0.204193876,0.032049013,0.13957831,0.160085276,0.464093525,0.763757112,0.236242888
Lake Hodges,LH,February,small-LH,south,LHF5,2.1,20,0.105,2.425973378,8.720831045,5.791456187,64.87984092,11.8282712,292.3600778,369.0681899,0.400304951,4.69327638,0.732391202,0.993791282,1.076148564,10.65782809,2.244219249,2.598385602,6.449448206,6.269226342,5.813504546,2.45010121,18.21453783,3.096876114,2.162855924,5.066285687,2.353633204,5.969693993,2.499550653,0.770138156,1.272397372,2.678737321,2.241857449,3.230148108,1.346444828,5.755153205,2.766070567,2.945010771,1.144272943,2.354254517,4.432167003,10.18978479,14.56053633,9.489195177,2.963663034,2.088990653,2.17107286,3.043477893,8.755440621,4.276537689,4.058542864,6.598830627,8.600673977,12.62194616,23.33282959,7.89737749,10.92181382,4.116443995,2.605412295,2.280885812,0.146854641,3.226049455,7.304256643,9.539804164,0.332514689,14.9122601,6.582207077,24.51333974,7.635603827,2.776147436,2.489558663,1.072685732,2.720186706,8.025184237,0.233760042,6.089828074,2.044554522,6.691333537,2.579086267,1.494223724,1.061385038,2.345198605,75.36146403,11.8282712,51.51391416,59.08238312,171.2821574,281.8784546,369.0681899,5.232501738,0.204193876,0.032049013,0.13957831,0.160085276,0.464093525,0.763757112,0.236242888
Lake Hodges,LH,February,small-LH,south,LHF6,2.1,19,0.110526316,2.510365519,8.932688212,7.732892168,64.87984092,11.8282712,292.3600778,369.0681899,0.400304951,4.69327638,0.732391202,0.993791282,1.076148564,10.65782809,2.244219249,2.598385602,6.449448206,6.269226342,5.813504546,2.45010121,18.21453783,3.096876114,2.162855924,5.066285687,2.353633204,5.969693993,2.499550653,0.770138156,1.272397372,2.678737321,2.241857449,3.230148108,1.346444828,5.755153205,2.766070567,2.945010771,1.144272943,2.354254517,4.432167003,10.18978479,14.56053633,9.489195177,2.963663034,2.088990653,2.17107286,3.043477893,8.755440621,4.276537689,4.058542864,6.598830627,8.600673977,12.62194616,23.33282959,7.89737749,10.92181382,4.116443995,2.605412295,2.280885812,0.146854641,3.226049455,7.304256643,9.539804164,0.332514689,14.9122601,6.582207077,24.51333974,7.635603827,2.776147436,2.489558663,1.072685732,2.720186706,8.025184237,0.233760042,6.089828074,2.044554522,6.691333537,2.579086267,1.494223724,1.061385038,2.345198605,75.36146403,11.8282712,51.51391416,59.08238312,171.2821574,281.8784546,369.0681899,5.232501738,0.204193876,0.032049013,0.13957831,0.160085276,0.464093525,0.763757112,0.236242888
Lake Hodges,LH,February,small-LH,south,LHF7,1.9,18,0.105555556,2.434523081,10.22830548,3.16603605,64.87984092,11.8282712,292.3600778,369.0681899,0.400304951,4.69327638,0.732391202,0.993791282,1.076148564,10.65782809,2.244219249,2.598385602,6.449448206,6.269226342,5.813504546,2.45010121,18.21453783,3.096876114,2.162855924,5.066285687,2.353633204,5.969693993,2.499550653,0.770138156,1.272397372,2.678737321,2.241857449,3.230148108,1.346444828,5.755153205,2.766070567,2.945010771,1.144272943,2.354254517,4.432167003,10.18978479,14.56053633,9.489195177,2.963663034,2.088990653,2.17107286,3.043477893,8.755440621,4.276537689,4.058542864,6.598830627,8.600673977,12.62194616,23.33282959,7.89737749,10.92181382,4.116443995,2.605412295,2.280885812,0.146854641,3.226049455,7.304256643,9.539804164,0.332514689,14.9122601,6.582207077,24.51333974,7.635603827,2.776147436,2.489558663,1.072685732,2.720186706,8.025184237,0.233760042,6.089828074,2.044554522,6.691333537,2.579086267,1.494223724,1.061385038,2.345198605,75.36146403,11.8282712,51.51391416,59.08238312,171.2821574,281.8784546,369.0681899,5.232501738,0.204193876,0.032049013,0.13957831,0.160085276,0.464093525,0.763757112,0.236242888
Lake Hodges,LH,February,small-LH,south,LHF8,2.1,20,0.105,2.425973378,10.33939135,6.404755918,64.87984092,11.8282712,292.3600778,369.0681899,0.400304951,4.69327638,0.732391202,0.993791282,1.076148564,10.65782809,2.244219249,2.598385602,6.449448206,6.269226342,5.813504546,2.45010121,18.21453783,3.096876114,2.162855924,5.066285687,2.353633204,5.969693993,2.499550653,0.770138156,1.272397372,2.678737321,2.241857449,3.230148108,1.346444828,5.755153205,2.766070567,2.945010771,1.144272943,2.354254517,4.432167003,10.18978479,14.56053633,9.489195177,2.963663034,2.088990653,2.17107286,3.043477893,8.755440621,4.276537689,4.058542864,6.598830627,8.600673977,12.62194616,23.33282959,7.89737749,10.92181382,4.116443995,2.605412295,2.280885812,0.146854641,3.226049455,7.304256643,9.539804164,0.332514689,14.9122601,6.582207077,24.51333974,7.635603827,2.776147436,2.489558663,1.072685732,2.720186706,8.025184237,0.233760042,6.089828074,2.044554522,6.691333537,2.579086267,1.494223724,1.061385038,2.345198605,75.36146403,11.8282712,51.51391416,59.08238312,171.2821574,281.8784546,369.0681899,5.232501738,0.204193876,0.032049013,0.13957831,0.160085276,0.464093525,0.763757112,0.236242888
Lake Hodges,LH,February,small-LH,south,LHF9,2,20,0.1,2.348333812,10.9013721,6.200551753,64.87984092,11.8282712,292.3600778,369.0681899,0.400304951,4.69327638,0.732391202,0.993791282,1.076148564,10.65782809,2.244219249,2.598385602,6.449448206,6.269226342,5.813504546,2.45010121,18.21453783,3.096876114,2.162855924,5.066285687,2.353633204,5.969693993,2.499550653,0.770138156,1.272397372,2.678737321,2.241857449,3.230148108,1.346444828,5.755153205,2.766070567,2.945010771,1.144272943,2.354254517,4.432167003,10.18978479,14.56053633,9.489195177,2.963663034,2.088990653,2.17107286,3.043477893,8.755440621,4.276537689,4.058542864,6.598830627,8.600673977,12.62194616,23.33282959,7.89737749,10.92181382,4.116443995,2.605412295,2.280885812,0.146854641,3.226049455,7.304256643,9.539804164,0.332514689,14.9122601,6.582207077,24.51333974,7.635603827,2.776147436,2.489558663,1.072685732,2.720186706,8.025184237,0.233760042,6.089828074,2.044554522,6.691333537,2.579086267,1.494223724,1.061385038,2.345198605,75.36146403,11.8282712,51.51391416,59.08238312,171.2821574,281.8784546,369.0681899,5.232501738,0.204193876,0.032049013,0.13957831,0.160085276,0.464093525,0.763757112,0.236242888
Lake Hodges,LH,February,small-LH,south,LHF10,2.1,18,0.116666667,2.60250172,10.7007326,5.896337306,64.87984092,11.8282712,292.3600778,369.0681899,0.400304951,4.69327638,0.732391202,0.993791282,1.076148564,10.65782809,2.244219249,2.598385602,6.449448206,6.269226342,5.813504546,2.45010121,18.21453783,3.096876114,2.162855924,5.066285687,2.353633204,5.969693993,2.499550653,0.770138156,1.272397372,2.678737321,2.241857449,3.230148108,1.346444828,5.755153205,2.766070567,2.945010771,1.144272943,2.354254517,4.432167003,10.18978479,14.56053633,9.489195177,2.963663034,2.088990653,2.17107286,3.043477893,8.755440621,4.276537689,4.058542864,6.598830627,8.600673977,12.62194616,23.33282959,7.89737749,10.92181382,4.116443995,2.605412295,2.280885812,0.146854641,3.226049455,7.304256643,9.539804164,0.332514689,14.9122601,6.582207077,24.51333974,7.635603827,2.776147436,2.489558663,1.072685732,2.720186706,8.025184237,0.233760042,6.089828074,2.044554522,6.691333537,2.579086267,1.494223724,1.061385038,2.345198605,75.36146403,11.8282712,51.51391416,59.08238312,171.2821574,281.8784546,369.0681899,5.232501738,0.204193876,0.032049013,0.13957831,0.160085276,0.464093525,0.763757112,0.236242888
Los Peñasquitos,LP,,large,south,LPM1,2.7,19,0.142105263,2.968246332,21.16716818,10.3771149,80.64154666,18.86427364,162.865086,262.3709064,0.570256311,4.558007327,1.619761371,1.843590336,1.672442611,16.2691547,3.481506987,5.479216965,6.014079475,9.084410912,6.834864641,4.198348611,18.74481278,3.174455412,2.426530387,5.980837745,4.663783836,10.48063156,3.096971379,2.024862638,2.234818846,3.25237556,2.166482821,1.975040874,2.399992127,6.928602223,2.815463941,2.512858279,0.955974964,2.073581997,0,0,4.510745682,3.124006001,1.086091482,0.743414587,1.054407959,2.859320901,5.682232805,2.463306106,1.590021491,6.644887113,0,0,11.075704,0,2.694454843,0.391582083,0.592814011,0.341178563,1.100495841,1.153503774,5.832448906,5.412376031,10.03925915,0.195010407,0,21.67518754,4.254799479,1.430804703,1.103705261,0.862838865,2.906344607,4.389702796,1.013087229,3.864333936,0.503466284,7.427969478,1.490136278,0.726254813,1.239883555,1.361412175,89.78713118,18.86427365,52.13948807,37.64415163,63.93586183,153.7195015,262.3709064,3.501621942,0.34221451,0.071899259,0.198724351,0.143476852,0.243685029,0.585886231,0.414113769
Los Peñasquitos,LP,,large,south,LPM2,3.1,19,0.163157895,3.254607046,21.1913966,10.0335797,80.64154666,18.86427364,162.865086,262.3709064,0.570256311,4.558007327,1.619761371,1.843590336,1.672442611,16.2691547,3.481506987,5.479216965,6.014079475,9.084410912,6.834864641,4.198348611,18.74481278,3.174455412,2.426530387,5.980837745,4.663783836,10.48063156,3.096971379,2.024862638,2.234818846,3.25237556,2.166482821,1.975040874,2.399992127,6.928602223,2.815463941,2.512858279,0.955974964,2.073581997,0,0,4.510745682,3.124006001,1.086091482,0.743414587,1.054407959,2.859320901,5.682232805,2.463306106,1.590021491,6.644887113,0,0,11.075704,0,2.694454843,0.391582083,0.592814011,0.341178563,1.100495841,1.153503774,5.832448906,5.412376031,10.03925915,0.195010407,0,21.67518754,4.254799479,1.430804703,1.103705261,0.862838865,2.906344607,4.389702796,1.013087229,3.864333936,0.503466284,7.427969478,1.490136278,0.726254813,1.239883555,1.361412175,89.78713118,18.86427365,52.13948807,37.64415163,63.93586183,153.7195015,262.3709064,3.501621942,0.34221451,0.071899259,0.198724351,0.143476852,0.243685029,0.585886231,0.414113769
Los Peñasquitos,LP,,large,south,LPM3,3.2,20,0.16,3.212475467,17.21483547,9.66126234,80.64154666,18.86427364,162.865086,262.3709064,0.570256311,4.558007327,1.619761371,1.843590336,1.672442611,16.2691547,3.481506987,5.479216965,6.014079475,9.084410912,6.834864641,4.198348611,18.74481278,3.174455412,2.426530387,5.980837745,4.663783836,10.48063156,3.096971379,2.024862638,2.234818846,3.25237556,2.166482821,1.975040874,2.399992127,6.928602223,2.815463941,2.512858279,0.955974964,2.073581997,0,0,4.510745682,3.124006001,1.086091482,0.743414587,1.054407959,2.859320901,5.682232805,2.463306106,1.590021491,6.644887113,0,0,11.075704,0,2.694454843,0.391582083,0.592814011,0.341178563,1.100495841,1.153503774,5.832448906,5.412376031,10.03925915,0.195010407,0,21.67518754,4.254799479,1.430804703,1.103705261,0.862838865,2.906344607,4.389702796,1.013087229,3.864333936,0.503466284,7.427969478,1.490136278,0.726254813,1.239883555,1.361412175,89.78713118,18.86427365,52.13948807,37.64415163,63.93586183,153.7195015,262.3709064,3.501621942,0.34221451,0.071899259,0.198724351,0.143476852,0.243685029,0.585886231,0.414113769
Los Peñasquitos,LP,,large,south,LPM4,3.2,20,0.16,3.212475467,19.00510708,11.6148896,80.64154666,18.86427364,162.865086,262.3709064,0.570256311,4.558007327,1.619761371,1.843590336,1.672442611,16.2691547,3.481506987,5.479216965,6.014079475,9.084410912,6.834864641,4.198348611,18.74481278,3.174455412,2.426530387,5.980837745,4.663783836,10.48063156,3.096971379,2.024862638,2.234818846,3.25237556,2.166482821,1.975040874,2.399992127,6.928602223,2.815463941,2.512858279,0.955974964,2.073581997,0,0,4.510745682,3.124006001,1.086091482,0.743414587,1.054407959,2.859320901,5.682232805,2.463306106,1.590021491,6.644887113,0,0,11.075704,0,2.694454843,0.391582083,0.592814011,0.341178563,1.100495841,1.153503774,5.832448906,5.412376031,10.03925915,0.195010407,0,21.67518754,4.254799479,1.430804703,1.103705261,0.862838865,2.906344607,4.389702796,1.013087229,3.864333936,0.503466284,7.427969478,1.490136278,0.726254813,1.239883555,1.361412175,89.78713118,18.86427365,52.13948807,37.64415163,63.93586183,153.7195015,262.3709064,3.501621942,0.34221451,0.071899259,0.198724351,0.143476852,0.243685029,0.585886231,0.414113769
Los Peñasquitos,LP,,large,south,LPM5,2.9,19,0.152631579,3.113073893,11.904979,12.8947462,80.64154666,18.86427364,162.865086,262.3709064,0.570256311,4.558007327,1.619761371,1.843590336,1.672442611,16.2691547,3.481506987,5.479216965,6.014079475,9.084410912,6.834864641,4.198348611,18.74481278,3.174455412,2.426530387,5.980837745,4.663783836,10.48063156,3.096971379,2.024862638,2.234818846,3.25237556,2.166482821,1.975040874,2.399992127,6.928602223,2.815463941,2.512858279,0.955974964,2.073581997,0,0,4.510745682,3.124006001,1.086091482,0.743414587,1.054407959,2.859320901,5.682232805,2.463306106,1.590021491,6.644887113,0,0,11.075704,0,2.694454843,0.391582083,0.592814011,0.341178563,1.100495841,1.153503774,5.832448906,5.412376031,10.03925915,0.195010407,0,21.67518754,4.254799479,1.430804703,1.103705261,0.862838865,2.906344607,4.389702796,1.013087229,3.864333936,0.503466284,7.427969478,1.490136278,0.726254813,1.239883555,1.361412175,89.78713118,18.86427365,52.13948807,37.64415163,63.93586183,153.7195015,262.3709064,3.501621942,0.34221451,0.071899259,0.198724351,0.143476852,0.243685029,0.585886231,0.414113769
Los Peñasquitos,LP,,large,south,LPM6,3.3,20,0.165,3.279058218,23.05087516,12.6783892,80.64154666,18.86427364,162.865086,262.3709064,0.570256311,4.558007327,1.619761371,1.843590336,1.672442611,16.2691547,3.481506987,5.479216965,6.014079475,9.084410912,6.834864641,4.198348611,18.74481278,3.174455412,2.426530387,5.980837745,4.663783836,10.48063156,3.096971379,2.024862638,2.234818846,3.25237556,2.166482821,1.975040874,2.399992127,6.928602223,2.815463941,2.512858279,0.955974964,2.073581997,0,0,4.510745682,3.124006001,1.086091482,0.743414587,1.054407959,2.859320901,5.682232805,2.463306106,1.590021491,6.644887113,0,0,11.075704,0,2.694454843,0.391582083,0.592814011,0.341178563,1.100495841,1.153503774,5.832448906,5.412376031,10.03925915,0.195010407,0,21.67518754,4.254799479,1.430804703,1.103705261,0.862838865,2.906344607,4.389702796,1.013087229,3.864333936,0.503466284,7.427969478,1.490136278,0.726254813,1.239883555,1.361412175,89.78713118,18.86427365,52.13948807,37.64415163,63.93586183,153.7195015,262.3709064,3.501621942,0.34221451,0.071899259,0.198724351,0.143476852,0.243685029,0.585886231,0.414113769
Los Peñasquitos,LP,,large,south,LPM7,2.8,18,0.155555556,3.152706312,21.89433139,13.371103,80.64154666,18.86427364,162.865086,262.3709064,0.570256311,4.558007327,1.619761371,1.843590336,1.672442611,16.2691547,3.481506987,5.479216965,6.014079475,9.084410912,6.834864641,4.198348611,18.74481278,3.174455412,2.426530387,5.980837745,4.663783836,10.48063156,3.096971379,2.024862638,2.234818846,3.25237556,2.166482821,1.975040874,2.399992127,6.928602223,2.815463941,2.512858279,0.955974964,2.073581997,0,0,4.510745682,3.124006001,1.086091482,0.743414587,1.054407959,2.859320901,5.682232805,2.463306106,1.590021491,6.644887113,0,0,11.075704,0,2.694454843,0.391582083,0.592814011,0.341178563,1.100495841,1.153503774,5.832448906,5.412376031,10.03925915,0.195010407,0,21.67518754,4.254799479,1.430804703,1.103705261,0.862838865,2.906344607,4.389702796,1.013087229,3.864333936,0.503466284,7.427969478,1.490136278,0.726254813,1.239883555,1.361412175,89.78713118,18.86427365,52.13948807,37.64415163,63.93586183,153.7195015,262.3709064,3.501621942,0.34221451,0.071899259,0.198724351,0.143476852,0.243685029,0.585886231,0.414113769
Los Peñasquitos,LP,,large,south,LPM8,3.3,20,0.165,3.279058218,19.66165255,12.500909,80.64154666,18.86427364,162.865086,262.3709064,0.570256311,4.558007327,1.619761371,1.843590336,1.672442611,16.2691547,3.481506987,5.479216965,6.014079475,9.084410912,6.834864641,4.198348611,18.74481278,3.174455412,2.426530387,5.980837745,4.663783836,10.48063156,3.096971379,2.024862638,2.234818846,3.25237556,2.166482821,1.975040874,2.399992127,6.928602223,2.815463941,2.512858279,0.955974964,2.073581997,0,0,4.510745682,3.124006001,1.086091482,0.743414587,1.054407959,2.859320901,5.682232805,2.463306106,1.590021491,6.644887113,0,0,11.075704,0,2.694454843,0.391582083,0.592814011,0.341178563,1.100495841,1.153503774,5.832448906,5.412376031,10.03925915,0.195010407,0,21.67518754,4.254799479,1.430804703,1.103705261,0.862838865,2.906344607,4.389702796,1.013087229,3.864333936,0.503466284,7.427969478,1.490136278,0.726254813,1.239883555,1.361412175,89.78713118,18.86427365,52.13948807,37.64415163,63.93586183,153.7195015,262.3709064,3.501621942,0.34221451,0.071899259,0.198724351,0.143476852,0.243685029,0.585886231,0.414113769
Los Peñasquitos,LP,,large,south,LPM9,3.4,20,0.17,3.344971683,15.4161824,11.8816553,80.64154666,18.86427364,162.865086,262.3709064,0.570256311,4.558007327,1.619761371,1.843590336,1.672442611,16.2691547,3.481506987,5.479216965,6.014079475,9.084410912,6.834864641,4.198348611,18.74481278,3.174455412,2.426530387,5.980837745,4.663783836,10.48063156,3.096971379,2.024862638,2.234818846,3.25237556,2.166482821,1.975040874,2.399992127,6.928602223,2.815463941,2.512858279,0.955974964,2.073581997,0,0,4.510745682,3.124006001,1.086091482,0.743414587,1.054407959,2.859320901,5.682232805,2.463306106,1.590021491,6.644887113,0,0,11.075704,0,2.694454843,0.391582083,0.592814011,0.341178563,1.100495841,1.153503774,5.832448906,5.412376031,10.03925915,0.195010407,0,21.67518754,4.254799479,1.430804703,1.103705261,0.862838865,2.906344607,4.389702796,1.013087229,3.864333936,0.503466284,7.427969478,1.490136278,0.726254813,1.239883555,1.361412175,89.78713118,18.86427365,52.13948807,37.64415163,63.93586183,153.7195015,262.3709064,3.501621942,0.34221451,0.071899259,0.198724351,0.143476852,0.243685029,0.585886231,0.414113769
Los Peñasquitos,LP,,large,south,LPM10,3,19,0.157894737,3.184233698,13.7381656,11.4118031,80.64154666,18.86427364,162.865086,262.3709064,0.570256311,4.558007327,1.619761371,1.843590336,1.672442611,16.2691547,3.481506987,5.479216965,6.014079475,9.084410912,6.834864641,4.198348611,18.74481278,3.174455412,2.426530387,5.980837745,4.663783836,10.48063156,3.096971379,2.024862638,2.234818846,3.25237556,2.166482821,1.975040874,2.399992127,6.928602223,2.815463941,2.512858279,0.955974964,2.073581997,0,0,4.510745682,3.124006001,1.086091482,0.743414587,1.054407959,2.859320901,5.682232805,2.463306106,1.590021491,6.644887113,0,0,11.075704,0,2.694454843,0.391582083,0.592814011,0.341178563,1.100495841,1.153503774,5.832448906,5.412376031,10.03925915,0.195010407,0,21.67518754,4.254799479,1.430804703,1.103705261,0.862838865,2.906344607,4.389702796,1.013087229,3.864333936,0.503466284,7.427969478,1.490136278,0.726254813,1.239883555,1.361412175,89.78713118,18.86427365,52.13948807,37.64415163,63.93586183,153.7195015,262.3709064,3.501621942,0.34221451,0.071899259,0.198724351,0.143476852,0.243685029,0.585886231,0.414113769
Lake Skinner,LS,April,small-LS,south,LSA1,2.9,20,0.145,3.008420223,15.13076407,7.419800192,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Lake Skinner,LS,April,small-LS,south,LSA2,2.6,19,0.136842105,2.894496278,11.25222387,8.535972069,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Lake Skinner,LS,April,small-LS,south,LSA3,2.4,20,0.12,2.65184007,13.4888541,8.087821763,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
